subject,file,link,lineno,MLOC,experience-based,statistics-based,tuning machine,smell
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/BeamSearch.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/BeamSearch.py#L33,33,0,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/BeamSearch.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/BeamSearch.py#L36,36,7,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/BeamSearch.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/BeamSearch.py#L47,47,2,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/BeamSearch.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/BeamSearch.py#L54,54,3,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/BeamSearch.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/BeamSearch.py#L60,60,3,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/BeamSearch.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/BeamSearch.py#L66,66,0,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/BeamSearch.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/BeamSearch.py#L69,69,10,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/BeamSearch.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/BeamSearch.py#L84,84,3,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/BeamSearch.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/BeamSearch.py#L89,89,4,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/BeamSearch.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/BeamSearch.py#L96,96,14,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/BeamSearch.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/BeamSearch.py#L116,116,2,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/BeamSearch.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/BeamSearch.py#L120,120,12,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/Utils.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/Utils.py#L7,7,7,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/Utils.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/Utils.py#L19,19,7,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/Utils.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/Utils.py#L28,28,6,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/Sampler.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/Sampler.py#L11,11,8,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/Sampler.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/Sampler.py#L24,24,25,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/Sampler.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/Sampler.py#L61,61,24,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/Sampler.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/Sampler.py#L94,94,15,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/Vocabulary.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/Vocabulary.py#L13,13,7,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/Vocabulary.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/Vocabulary.py#L23,23,4,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/Vocabulary.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/Vocabulary.py#L29,29,7,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/Vocabulary.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/Vocabulary.py#L39,39,10,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/Vocabulary.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/Vocabulary.py#L53,53,4,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/Vocabulary.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/Vocabulary.py#L59,59,17,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/dataset/Dataset.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/dataset/Dataset.py#L12,12,8,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/dataset/Dataset.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/dataset/Dataset.py#L24,24,16,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/dataset/Dataset.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/dataset/Dataset.py#L45,45,25,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/dataset/Dataset.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/dataset/Dataset.py#L80,80,3,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/dataset/Dataset.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/dataset/Dataset.py#L86,86,21,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/dataset/Dataset.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/dataset/Dataset.py#L113,113,8,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/dataset/Dataset.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/dataset/Dataset.py#L124,124,8,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/dataset/Dataset.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/dataset/Dataset.py#L135,135,5,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/dataset/Dataset.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/dataset/Dataset.py#L143,143,0,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/dataset/Generator.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/dataset/Generator.py#L12,12,49,1,1,0,True
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/model/pix2code.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/model/pix2code.py#L15,15,34,0,1,0,True
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/model/pix2code.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/model/pix2code.py#L64,64,1,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/model/pix2code.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/model/pix2code.py#L68,68,1,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/model/pix2code.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/model/pix2code.py#L72,72,1,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/model/pix2code.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/model/pix2code.py#L75,75,1,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/model/AModel.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/model/AModel.py#L7,7,5,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/model/AModel.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/model/AModel.py#L14,14,4,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/model/classes/model/AModel.py,https://github.com/tonybeltramelli/pix2code/blame/master/model/classes/model/AModel.py#L20,20,5,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/compiler/ios-compiler.py,https://github.com/tonybeltramelli/pix2code/blame/master/compiler/ios-compiler.py#L28,28,4,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/compiler/web-compiler.py,https://github.com/tonybeltramelli/pix2code/blame/master/compiler/web-compiler.py#L28,28,9,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/compiler/android-compiler.py,https://github.com/tonybeltramelli/pix2code/blame/master/compiler/android-compiler.py#L28,28,4,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/compiler/classes/Compiler.py,https://github.com/tonybeltramelli/pix2code/blame/master/compiler/classes/Compiler.py#L9,9,6,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/compiler/classes/Compiler.py,https://github.com/tonybeltramelli/pix2code/blame/master/compiler/classes/Compiler.py#L19,19,18,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/compiler/classes/Utils.py,https://github.com/tonybeltramelli/pix2code/blame/master/compiler/classes/Utils.py#L8,8,17,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/compiler/classes/Utils.py,https://github.com/tonybeltramelli/pix2code/blame/master/compiler/classes/Utils.py#L30,30,8,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/compiler/classes/Utils.py,https://github.com/tonybeltramelli/pix2code/blame/master/compiler/classes/Utils.py#L43,43,6,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/compiler/classes/Node.py,https://github.com/tonybeltramelli/pix2code/blame/master/compiler/classes/Node.py#L7,7,4,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/compiler/classes/Node.py,https://github.com/tonybeltramelli/pix2code/blame/master/compiler/classes/Node.py#L13,13,0,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/compiler/classes/Node.py,https://github.com/tonybeltramelli/pix2code/blame/master/compiler/classes/Node.py#L16,16,2,0,0,0,False
pix2code,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/pix2code/compiler/classes/Node.py,https://github.com/tonybeltramelli/pix2code/blame/master/compiler/classes/Node.py#L21,21,9,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/visualize_results.py,https://github.com/facebookresearch/Detectron/blame/master/tools/visualize_results.py#L39,39,16,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/visualize_results.py,https://github.com/facebookresearch/Detectron/blame/master/tools/visualize_results.py#L83,83,27,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/visualize_results.py,https://github.com/facebookresearch/Detectron/blame/master/tools/visualize_results.py#L96,96,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/infer_simple.py,https://github.com/facebookresearch/Detectron/blame/master/tools/infer_simple.py#L56,56,23,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/infer_simple.py,https://github.com/facebookresearch/Detectron/blame/master/tools/infer_simple.py#L122,122,37,0,1,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/test_net.py,https://github.com/facebookresearch/Detectron/blame/master/tools/test_net.py#L49,49,17,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/generate_testdev_from_test.py,https://github.com/facebookresearch/Detectron/blame/master/tools/generate_testdev_from_test.py#L38,38,10,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/generate_testdev_from_test.py,https://github.com/facebookresearch/Detectron/blame/master/tools/generate_testdev_from_test.py#L55,55,31,0,1,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/pickle_caffe_blobs.py,https://github.com/facebookresearch/Detectron/blame/master/tools/pickle_caffe_blobs.py#L41,41,12,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/pickle_caffe_blobs.py,https://github.com/facebookresearch/Detectron/blame/master/tools/pickle_caffe_blobs.py#L75,75,9,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/pickle_caffe_blobs.py,https://github.com/facebookresearch/Detectron/blame/master/tools/pickle_caffe_blobs.py#L91,91,5,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/pickle_caffe_blobs.py,https://github.com/facebookresearch/Detectron/blame/master/tools/pickle_caffe_blobs.py#L101,101,8,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/pickle_caffe_blobs.py,https://github.com/facebookresearch/Detectron/blame/master/tools/pickle_caffe_blobs.py#L112,112,24,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/pickle_caffe_blobs.py,https://github.com/facebookresearch/Detectron/blame/master/tools/pickle_caffe_blobs.py#L116,116,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/pickle_caffe_blobs.py,https://github.com/facebookresearch/Detectron/blame/master/tools/pickle_caffe_blobs.py#L129,129,7,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/pickle_caffe_blobs.py,https://github.com/facebookresearch/Detectron/blame/master/tools/pickle_caffe_blobs.py#L159,159,12,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/pickle_caffe_blobs.py,https://github.com/facebookresearch/Detectron/blame/master/tools/pickle_caffe_blobs.py#L175,175,11,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/pickle_caffe_blobs.py,https://github.com/facebookresearch/Detectron/blame/master/tools/pickle_caffe_blobs.py#L191,191,12,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_cityscapes_to_coco.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_cityscapes_to_coco.py#L36,36,11,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_cityscapes_to_coco.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_cityscapes_to_coco.py#L51,51,33,0,1,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_cityscapes_to_coco.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_cityscapes_to_coco.py#L92,92,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_cityscapes_to_coco.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_cityscapes_to_coco.py#L99,99,80,1,1,1,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_pkl_to_pb.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_pkl_to_pb.py#L69,69,30,0,1,0,True
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_pkl_to_pb.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_pkl_to_pb.py#L144,144,1,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_pkl_to_pb.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_pkl_to_pb.py#L148,148,2,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_pkl_to_pb.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_pkl_to_pb.py#L153,153,9,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_pkl_to_pb.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_pkl_to_pb.py#L188,188,18,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_pkl_to_pb.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_pkl_to_pb.py#L224,224,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_pkl_to_pb.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_pkl_to_pb.py#L233,233,3,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_pkl_to_pb.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_pkl_to_pb.py#L239,239,13,0,0,0,False
Detectron,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/Detectron/tools/convert_pkl_to_pb.py,https://github.com/facebookresearch/Detectron/blame/master/tools/convert_pkl_to_pb.py#L240,240,8,0,0,0,False
